URL link,Website,Title,Date,Article
https://news.google.com/rss/articles/CBMic2h0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmV0YWlsLWZvcmV4L2V4Y2x1c2l2ZS10cmFkZS1uYXRpb24tdWstc2Vlcy1yZXZlbnVlcy1kaXZlLTQzLWluLTIwMjEtcG9zdHMtbG9zcy_SAQA?oc=5,FX News Group,"Exclusive: Trade Nation UK sees Revenues dive 43% in 2021, posts loss",8/11/2022,"FNG Exclusive… FNG has learned via regulatory filings that FCA licensed FX, CFDs, and spreadbetting broker Trade Nation Financial UK Ltd has seen a drastic decline in its top and bottom line for fiscal 2021, with Revenues down drastically and the company turning from a healthy profit in 2020 to a net loss in 2021. For the 12 months ended November 30, 2021, Trade Nation brought in £9.9 million in Revenue, down 43% from £17.4 million the previous year. The company’s 2020 profit of £6.2 million turned into a net loss of £296,898 in 2021. Trade Nation Financial UK Ltd used to be known as Finsa Europe Ltd, with the company’s renaming happening in early 2022. The group’s main retail brokerage brand was also changed in a major rebrand, from Core Spreads to Trade Nation and website tradenation.com, although its old corespreads.com site still is functioning. Management noted that lower market volatility in 2021 resulted in reduced turnover under its FCA license, but it remains a key operational jurisdiction for the business and investment and development of the UK entity will continue throughout the coming year. Whilst turnover fell in 2021, other related entities operating in different jurisdictions, which are supported by the company, continued to see strong growth in both customer numbers and revenue. The group has subsidiaries licensed in Australia, South Africa, and the Bahamas. Trade Nation and its various brands are controlled by UK entrepreneur Jasper White, who bought control of the company (then known as The Trader Management Company Limited) in 2014. Jasper White was previously CEO of sports betting concern Gambit Research. The company has been run day-to-day by CEO Stuart Lane since 2016. Trade Nation UK’s 2021 income statement follows:"
https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvZXhlY3V0aXZlcy9leGNsdXNpdmUtbmljay1kb3duZXMtam9pbnMtaGlyb3NlLXVrLWFzLXNhbGVzLWRpcmVjdG9yL9IBAA?oc=5,FX News Group,Exclusive: Nick Downes joins Hirose UK as Sales Director,8/19/2022,"FNG Exclusive… FNG has learned that Hirose Financial UK Ltd has hired experienced FX industry executive Nick Downes as its new Sales Director, eFX Business and Liquidity Management. Nick Downes joins Hirose UK after working for the past two years at institutional execution firm Makor Securities. He has also worked at Metafused, Commerzbank, Bank of America Merrill Lynch, Citi, and UBS. Hirose UK is the FCA regulated arm of Hirose Tusyo Inc (TYO:7185), an Osaka, Japan based Retail FX broker doing about $200 billion in monthly trading volumes. The company recently revealed that it will seek more opportunities in the B2B market, acquiring more professional traders."
https://news.google.com/rss/articles/CBMifGh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmV0YWlsLWZvcmV4L2FsdmV4by1vcGVyYXRvci12cHItc2FmZS1maW5hbmNpYWwtaGFzLWxpY2Vuc2UtcGFydGlhbGx5LXN1c3BlbmRlZC1ieS1jeXNlYy_SAQA?oc=5,FX News Group,Alvexo operator VPR Safe Financial has license partially suspended by CySEC,8/3/2022,"In a continued crackdown on the Retail FX and CFDs brokerage sector, Cyprus financial regulator CySEC has announced that the operating license of the Cyprus Investment Services Company VPR Safe Financial Group Limited, CIF number 236/14, has been partially suspended. CySEC said that VPR Safe Financial Group Limited, which operates the Alvexo online trading brand (at websites alvexo.eu, alvexo.fr, and alvexo.de) is suspected of: A. Possible non-compliance on the part of the company or through the affiliated representative of France Safe Media (‘the SA’), which has been appointed and acts on its behalf in France, by: 1. Article 22(1) of the Investment Services and Activities and Regulated Markets Law of 2017 (‘the Law’) as the Company does not appear to be in continuous compliance with the condition that is set out in article 17(2) of the Law regarding the organizational requirements with which CIFs must comply (establishment of appropriate policies and procedures). 2. Article 25(1) of the Law as the Company does not appear to act fairly, honestly and professionally when providing investment services to clients. 3. Article 25(3)(a) of the Act as the Company does not appear to ensure that all information, including advertising communications, which it addresses to customers or potential customers, is accurate, clear and not misleading. 4. Article 42 of Regulation (EU) no. 600/2014 since the Company does not appear to comply with paragraph 5 of the Directive on the Restriction of the Provision, Distribution and Sale of Contracts for Differences (CFDs) to Private Clients (OG 87-09), regarding the prohibition of participation in circumvention activities. 5. Article 26(1) of the Law as the Company does not seem to ensure that the natural persons who provide investment advice or information to clients on behalf of the Company have the required knowledge and skills to fulfill their obligations. 6. Article 26(3)(a) of the Law as the Company, when providing its investment services, does not appear to obtain from the client information regarding his knowledge and experience in the investment field, in relation to the specific type of product or service offered or requested, so that it can assess whether the proposed investment service or product is compatible with the client. B. Possible violation by the Company of article 30(2)(b) of the Law as it does not appear to control the activities of the SA to ensure that it continues to comply with the Law. Partial suspension of the Company’s operating license means the prohibition of providing / exercising investment services / activities in the territory of France, including the provision of services through the SA, which also means the following: 1. Prohibition of accepting new clients from the territory of France and concluding with those in a business relationship. 2. Prohibition of advertising as an investment service provider on French territory. To ensure this, it is not allowed to promote/advertise services to customers or potential customers in the territory of France and to communicate, in any way, with customers or potential customers in the territory of France for this purpose either by the Company itself or through third parties with whom the Company cooperates for customer support, including SA. 3. Prohibition of receiving new deposits from existing customers from the territory of France, unless this concerns the exclusive case of covering the necessary initial margin of an existing open position and at the same time following their own express request. The above decision was taken on the basis of findings communicated to the Company by the competent supervisory authority of France, Autorité des marchés financiers (‘AMF’). The Company must, within two months, take the required actions to comply with the above provisions. Throughout the suspension of its operating license, as provided for in article 9 of OD87-05, the Company, if its existing customers so wish, may proceed with the following actions without being considered to be violating the provisions of article 9( 7)(a) of OD87-05: 1. Complete all its own transactions and those of its clients which are before it, in accordance with client instructions. 2. Return all funds and financial instruments which are attributable to its clients. Alvexo parent VPR was fined €100,000 last year by CySEC, settling charges of CFD marketing violations."
https://news.google.com/rss/articles/CBMibmh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmV0YWlsLWZvcmV4L2N5c2VjLXN1c3BlbmRzLWNpZi1saWNlbnNlLW9mLTFtYXJrZXQtb3BlcmF0b3ItZXhlbGNpdXMtcHJpbWUv0gEA?oc=5,FX News Group,CySEC suspends CIF license of 1Market operator Exelcius Prime,8/3/2022,"The Cyprus Securities and Exchange Commission (CySEC) has announced that the authorisation of Cyprus Investment Firm Exelcius Prime Ltd, number 366/18, is suspended in whole, pursuant to section 10(1) of Directive DI87-05 for The Withdrawal and Suspension of Authorisation (‘the DI87-05’). CySEC said that Exelcius Prime, which operates the Retail FX and CFD brokerage brand 1Market (at website 1market.eu), is under suspicion of an alleged violation of section 22(1) of The Investment Services and Activities and Regulated Markets Law of 2017, as the company does not appear to comply at all times with the authorisation conditions in: 1. Sections 9(3), 9(8), 9(16) of the Law regarding its board of directors and the persons who must effectively direct the business of the company, and 2. Sections 17(2) of the Law, as further specified in Article 22(2) of Delegated Regulation (EU) 2017/565 regarding its compliance function. The above decision was reached as the aforementioned alleged violations cause concerns and risk relating to the protection of the company’s clients or the investors and constitute a threat to the orderly operation and integrity of the market. Within 21 days, the company must take the necessary actions to comply with the aforementioned provisions. For as long as the suspension of the authorisation is in force: 1. The company is not permitted to: Provide/carry out investment services/activities. Enter into any business transaction with any person and accept any new client. Advertise itself as a provider of investment services. 2. The Company, provided this is consistent with the wishes of its existing clients, may proceed with the below actions, without such actions being considered as breach of section 7(a) of DI87-05: Complete all its own transactions and those of its clients which are before it, in accordance with client instructions. Return all funds and financial instruments which are attributable to its clients. Moreover the company may accept new deposits from existing clients only when such deposits are made for covering the margin requirements of the client (margin call), following their explicit request."
https://news.google.com/rss/articles/CBMieWh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvY3J5cHRvY3VycmVuY3kvY3J5cHRvLWNvbS1zZWN1cmVzLWZjYS1yZWdpc3RyYXRpb24tZm9yLWNlcnRhaW4tY3J5cHRvYXNzZXQtYWN0aXZpdGllcy_SAQA?oc=5,FX News Group,Crypto.com secures FCA registration for certain cryptoasset activities,8/17/2022,"Cryptocurrency platform Crypto.com is now listed on the register managed by the UK Financial Conduct Authority (FCA). FORIS DAX UK LIMITED, operating as Crypto.com, is registered for certain cryptoasset activities in the UK. This registration will enable Crypto.com to offer a suite of products and services to customers in the UK, compliant with local regulations. According to the FCA register, the UK Financial Ombudsman Service will not be able to consider a complaint about this firm. Also, the Financial Services Compensation Scheme will not be able to consider a claim against this firm if it fails. “This is a significant milestone for Crypto.com, with the UK representing a strategically important market for us and at a time when the government is pushing forward with its agenda to make Britain a global hub for crypto asset technology and investment.” said Kris Marszalek, Co-Founder and CEO of Crypto.com. “We are committed to the UK market and we look forward to developing our platform and presence in the UK further by expanding our offering to customers, while continuing to work with regulators.” In March, Crypto.com announced several senior hires in the UK, including the appointment of a UK General Manager and a Global Head of Sustainability and ESG. Crypto.com continues to actively grow and expand its ecosystem, with more than 50 million users worldwide. Today’s announcement continues Crypto.com’s regulatory license momentum, having recently received in-principle approval for a Major Payment Institution License from the Monetary Authority of Singapore, provisional approval of its Virtual Asset License from the Dubai Virtual Assets Regulatory Authority, Electronic Financial Transaction Act and Virtual Asset Service Provider registration in South Korea, registration in Italy from the Organismo Agenti e Mediatori (OAM), registration in Greece from the Hellenic Capital Market Commission, registration in Cyprus from the Securities and Exchange Commission, regulatory approval from the Cayman Islands Monetary Authority, and a pre-registration undertaking with the Ontario Securities Administration in Canada."
https://news.google.com/rss/articles/CBMidWh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmV0YWlsLWZvcmV4L2V4Y2x1c2l2ZS1mb3JtYXgtcHJpbWUtcmVsYXVuY2hpbmctYXMtNHQtbWFya2V0cy11bmRlci1uZXctb3duZXJzaGlwL9IBAA?oc=5,FX News Group,Exclusive: Formax Prime relaunching as 4T Markets under new ownership,8/1/2022,"FNG Exclusive… FNG has learned that FCA licensed MT4/MT5 broker Formax Prime has been acquired and rebranded as 4T Markets. The broker’s new url is 4t.co.uk, with a sister offshore entity in Seychelles operating website 4t.com. Formax Prime was a broker established mid last decade by Chinese entrepreneur Xi Wang. Formax set up operations (with licenses) in a number of jurisdictions, including the UK, targeting mainly HNW traders, but never really got off the ground. The company was sold last year to UK based businessman Waqas Mahmood, via his holding company Regalis Trading Solutions Limited. Under Mr. Mahmood’s ownership the company has been rebranded as 4T Markets, with the new website(s) as noted above going live in Q1-2022. 4T Markets is offering trading on MT4 and MT5, and seems to be targeting mainly an Arabic language market client base. As part of the new ownership’s plan to relaunch the business, 4T Markets has moved to a larger office and hired a full-time employee to take on the Compliance and Money Laundering Reporting Officer’s position. It has also outsourced the accounting and payroll functions to allow the Directors to focus on business development. New agreements with top tier service providers have been signed, and the company’s IT infrastructure has been rebuilt to accommodate the trading business of the company’s clients. These renewed arrangements have resulted not only in operational efficiencies, but also in reduced costs by opting to automate certain business processes. In addition to direct client trading, the firm has signed agreements with two brokerage companies who utilise the firm’s trading technology as White Label clients, creating a monthly revenue stream for the company. For the 12 months ended March 31, 2022, 4T Markets brought in Revenues of £119,044, entirely from the White Label clients mentioned above. 4T Markets booked a net loss of £271,466, up from a loss of £216,860 in fiscal 2021. During the year the company’s shareholder put in an additional £75,000 of capital."
https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmVndWxhdG9yeS9ub211cmEtdHJhZGVyLXNlY3VyZXMtcmVjb25zaWRlcmF0aW9uLWluLWNmdGMtY2FzZS_SAQA?oc=5,FX News Group,Nomura trader secures reconsideration in CFTC case,8/12/2022,"John Patrick Gorman III, a U.S. dollar swaps trader and managing director of Nomura, who is a defendant in a lawsuit brought by the Commodity Futures Trading Commission (CFTC), has managed to overturn some of the earlier rulings in this case. This becomes clear from an order signed by Judge Victor Marrero of the New York Southern District Court on August 11, 2022. The order concerns the trader motion for reconsideration of a ruling that nixed his motion to dismiss the CFTC case. In light of recent Second Circuit opinions, the Court found that reconsideration is warranted to permit Gorman to file a full motion to dismiss. At the conclusion of the parties’ briefing on Gorman’s proposed motion, the Court will determine whether dismissal is warranted, and whether to modify the Court’s prior Decision and Order regarding the elements necessary to establish liability under CFTC Regulation 180.1(a)(1) and (3). Let’s recall that, according to the CFTC complaint, on February 3, 2015, Gorman III, trading from Tokyo, Japan for a U.S. affiliate of Nomura, engaged in a scheme to deceive and to manipulate the price of U.S. dollar interest rate swap spreads published on a screen displaying prices from a swap execution facility broker firm (SEF Broker Firm) in the United States – JBIC. Gorman engaged in this scheme in order to benefit the bank in a separate interest rate swap transaction with a bond issuer, the CFTC says. The trader argues that the CFTC’s Complaint is its latest salvo in a campaign to win judicial approval for a vast expansion of the law of market manipulation."
https://news.google.com/rss/articles/CBMieWh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmV0YWlsLWZvcmV4L2V4bmVzcy1zZXRzLWFub3RoZXItdm9sdW1lLXJlY29yZC13aXRoLWF1Z3VzdC10cmFkaW5nLWFib3ZlLTItOC10cmlsbGlvbi_SAQA?oc=5,FX News Group,Exness sets (another) volume record with August trading above $2.8 trillion,9/16/2022,"Leading multi-asset broker Exness has reported its client trading volume metrics for August 2022. And – in what is traditionally a quiet, end-of-summer month – the company has seen continued growth in activity leading yet another record month for Exness. In total, Exness clients traded $2.811 trillion worth of CFD products in August, up 24% from July’s $2.275 trillion and fully 13% better than the company’s previous best month of March 2022, at $2.484 trillion. Exness has now seen six consecutive months of $2 trillion + in trading volumes, while knocking on the door of $3 trillion. Exness also saw a record number of clients trading during August at 360,785, up 5% from July’s 343,361."
https://news.google.com/rss/articles/CBMicmh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvaW5zdGl0dXRpb25hbC9ub211cmEtdG8tc3Bpbi1vZmYtbm9tdXJhLXNlY3VyaXRpZXMtaW5kZXgtb3BlcmF0aW9ucy1kZXBhcnRtZW50L9IBAA?oc=5,FX News Group,Nomura to spin off Nomura Securities' Index Operations department,9/21/2022,"Nomura Holdings, Inc. today announced that it has resolved to spin off the Index Operations Department of Nomura Securities Co., Ltd. (NSC) and transfer it to Nomura Fiduciary Research & Consulting Co., Ltd. (NFRC) through an absorption-type company split, effective February 1, 2023. This business reorganization will have a negligible impact on the company’s consolidated earnings. NSC’s Index Operations Department develops and disseminates the Nomura Bond Performance Index (NOMURA-BPI), the Russell/Nomura Japan Equity Indexes, and other indexes referenced by a variety of asset managers, including pension funds. NFRC offers fund analyses and assessments, investment advisory services, and asset management consulting services for individuals and for pension funds and other institutional investors. The business reorganization will allow NFRC to leverage its interactions with investors in developing and managing traditional asset indexes and to provide clients with index solutions tailored to their needs, including through the development of ESG-related indexes and other customized indexes. In addition, because the index business is being placed under an entity independent from the securities brokerage, the reorganization also facilitates the conduct of index operations with enhanced neutrality, independence, and transparency. Index operations are an essential piece of asset management infrastructure, and by adding these operations to its existing asset management advisory function, NFRC will aim to provide its clients with even higher value-added services."
https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmV0YWlsLWZvcmV4L3NheG8tYmFuay1tdWxscy1saXN0aW5nLW9uLWV1cm9uZXh0LWFtc3RlcmRhbS_SAQA?oc=5,FX News Group,Saxo Bank mulls listing on Euronext Amsterdam,9/15/2022,"Saxo Bank A/S (Saxo Bank) and Disruptive Capital Acquisition Company Limited (DCAC) have confirmed their intent to explore a listing of Saxo Bank on Euronext Amsterdam in connection with a business combination with DCAC. Saxo Bank is well capitalised, so there will be no primary issue of shares by Saxo Bank. The proposed Business Combination would comprise a secondary sale of existing Saxo Bank shares to DCAC for distribution to DCAC’s shareholders; and the subsequent delisting and liquidation of DCAC, with Saxo being the ongoing Euronext listed entity. DCAC is soliciting interest from its existing shareholders and other investors in the secondary offer. The purpose of the potential listing of Saxo Bank is to diversify its shareholder base, raise its profile and so further accelerate its growth strategy. Saxo Bank shareholders Geely Financials Denmark A/S and Sampo Plc intend to sell a limited proportion of their shareholding. Certain members of Saxo Bank’s board and senior management team, including its founder and CEO Kim Fournais, intend to acquire additional shares alongside DCAC, should the Business Combination proceed. The potential transaction values the outstanding shares of Saxo Bank (before a Business Combination) at a pro forma aggregate amount of at least €2 billion. Saxo Bank recently reported first-half revenue of USD $288 million and Net Profit of $41 million – both improved from 2H-2021 but down from 1H-2021 – meaning that the proposed valuation will be in the neighborhood of 3.5x annual revenue, and 24x earnings. Geely Group bought its original 51% stake in Saxo Bank in 2018 at a valuation for Saxo Bank in the €1.325 billion range, so an exit at €2 billion, if completed, would represent a healthy profit for Geely on its original investment. We’d also note that the announcement follows the failure of a similar transaction for rival FX/CFDs broker eToro. eToro cancelled its SPAC-IPO plans (for a US NASDAQ listing) in early July, although it was pursuing a much loftier valuation of more than $8 billion. No binding agreement has been entered into, and there can be no assurance that a Business Combination nor listing of Saxo Bank shares will be achieved. Kim Fournais, CEO & Founder, comments: “We have a strong ownership, which we hope to strengthen and diversify even further, with full confidence that Saxo Bank is heading in the right strategic direction. We are building a prudent financial institution that is part of the solutions needed in the future – and we remain committed to delivering on our ambitious growth strategy. With this, I am proud to invite new shareholders into Saxo and the exciting growth journey ahead of us.” DCAC co-founder, Edi Truell, comments: “We are thrilled to have identified Saxo Bank as a high quality financial services combination for DCAC shareholders. We look forward to bringing our shareholders aboard on Saxo’s exciting journey, which we believe should provide a very attractive investment” JP Morgan is acting as placement agent in connection with the proposed Business Combination."
https://news.google.com/rss/articles/CBMidGh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvZXhlY3V0aXZlcy9pbnZhc3QtZ2xvYmFsLWhpcmVzLWJueS1tZWxsb24tZXhlYy1jeXJ1cy1wb29uLXRvLWhlYWQtcHJpbWUtc2VydmljZXMv0gEA?oc=5,FX News Group,Invast Global hires BNY Mellon exec Cyrus Poon to head Prime Services,9/1/2022,"Invast Global has announced the appointment of Cyrus Poon as Managing Director, Prime Services. Cyrus Poon joins Invast Global in Sydney after a tenure of 12 years at BNY Mellon as Director and Responsible Manager, in which he took ownership for all trading functions of Pershing Securities Australia, including domestic and offshore agency execution, trading infrastructure, stock lending and FX. The company said that Cyrus’ wealth of experience and skillset is a natural fit for Invast Global as he takes the helm of its Prime Services offering. His strong equities background will allow Invast to continue to offer best in class solutions. The move comes after Invast also recently hired Finalto alum Harry Fry to its Prime Services team. Cyrus comments, “It’s been refreshing to be part of a team where ideas can be brought to fruition quickly. Invast Global has an appetite to move fast in line with technology. The team possesses an entrepreneurial spirit that is crucial to success and there is a real focus on building long-standing partnerships with clients. I see opportunities to work very closely with the institutional community.” Gavin White, Invast CEO adds, “We are excited to have Cyrus join the team. He is a crucial hire to ensure we can continue to deliver our high-touch bespoke service to our valued clients and deliver on our strategic vision and road map.” Invast Global is a brand of Japan based INV Inc, listed on the Tokyo Exchange with a market capitalization of ¥4.99 billion (USD $36 million). In addition to Invast Global the company operates Japanese online brokerage Invast Securities at website invast.jp, and a Japanese asset management arm, Invast Capital Management Co."
https://news.google.com/rss/articles/CBMidmh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvZXhlY3V0aXZlcy9pbnZhc3QtaGlyZXMtYW1wLWNhcGl0YWwtZXhlYy1hbmRyZXctYnJhZHNoYXctYXMtaGVhZC1vZi1wcmltZS1zZXJ2aWNlcy_SAQA?oc=5,FX News Group,Invast hires AMP Capital exec Andrew Bradshaw as Head of Prime Services,9/5/2022,"Australia based institutional FX broker Invast Global has made another hire for its Prime Services team, announcing the appointment of Andrew Bradshaw as Head of Prime Services, effective immediately. Andrew Bradshaw will oversee strategic projects across Prime Services with a specific focus on servicing Hedge Fund and Family Office clients. Andrew joins Invast Global from AMP Capital’s margin and collateral team where he was overseeing SME strategic projects. Prior to his role at AMP, Andrew worked in various senior roles in Tier 1 investment banks, fintech, digital assets and asset management across the APAC region including Australia, Japan, Singapore and Hong Kong, at institutions including Omniex, Edgefolio, SocGen, Barclays, Merrill Lynch, and Deutsche Bank. The move comes just a week after Invast added BNY Mellon executive Cyrus Poon to head Prime Services. Invast also recently hired Finalto alum Harry Fry to its Prime Services team. Andrew Bradshaw said of his appointment, “I’m looking forward to bringing my strong understanding of the APAC Hedge Fund and Family Office industry to Invast Global. We have a unique opportunity to become the alternative Prime nurturing funds and offices that larger Primes have neglected.” Gavin White, CEO Invast Global added, “Andrew has been at the forefront of the APAC Hedge Fund and wealth management landscape over the past two decades. He has a deep understanding of how the APAC region has evolved through this period. We are thoroughly looking forward to seeing how Andrew will leverage his insights and experience.” Invast Global is a brand of Japan based INV Inc, listed on the Tokyo Exchange with a market capitalization of ¥4.95 billion (USD $35 million). In addition to Invast Global the company operates Japanese online brokerage Invast Securities at website invast.jp, and a Japanese asset management arm, Invast Capital Management Co."
https://news.google.com/rss/articles/CBMicGh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvZXhlY3V0aXZlcy9leGNsdXNpdmUtbW9oYW1lZC1lbHNlcmdhbnktcmVzaWducy1hcy1tZW5hLWRpcmVjdG9yLWZvci1wdS1wcmltZS_SAQA?oc=5,FX News Group,Exclusive: Mohamed Elsergany resigns as MENA director for PU Prime,9/13/2022,"FNG Exclusive… FNG has learned that Cairo, Egypt based FX industry executive Mohamed Elsergany has resigned his position as Regional Director and Head Of MENA Service at offshore Retail FX and CFDs broker PU Prime. Mohamed Elsergany joined PU Prime, part of Pacific Union Group, last year from New Zealand based broker CJC Markets, where he held a similar role as MENA Regional Director. Mr. Elsergany has been working in the FX sector for more than a decade, primarily in senior business development roles at firms that have included Tickmill, FOREX.com, Swissquote, and BMFN. Mohamed Elsergany posted the following note today on social media regarding his departure from PU Prime. The time has come to bid farewell and it is not easy to say goodbye. I started the journey with PU Prime a year ago with my team and was instrumental in building up PU Prime as a growing Brand in MENA Region. I think it is the right time for me to take a break and start a new venture in my life. I am officially announcing that I have resigned from my position as MENA Regional Director of PU Prime, after a year of continuous hard work and a great success in short time. It will be an opportunity to hit reset and start a new part of my life. I will focus on success more and more and continue my success journey however the rumors. I would like to deeply thank My Team for their efforts however the hard situations we faced. To be continued…. #fxtrading #success #brand #opportunity #building"
https://news.google.com/rss/articles/CBMidGh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmV0YWlsLWZvcmV4L2lnLWlzc3Vlcy13YXJuaW5nLW9mLWZha2UtYWNjb3VudHMtc3BhbW1pbmctdHJhZGVycy1vbi1zb2NpYWwtbWVkaWEv0gEA?oc=5,FX News Group,IG issues warning of fake accounts spamming traders on social media,9/14/2022,"Electronic trading major IG Group notes that it is aware of fake IG accounts trying to spam traders on social media. The broker says that it does not contact clients via DM’s for learning courses, crypto sales or anything other than client support once you contact IG. Let’s note that, according to a recent survey among UK investors, hype on social media and in the news is driving new investors to take up high-risk investments. 58% of respondents agreed that constantly hearing about a certain investment on the news, on social media and from other people encouraged them to purchase specific investments. Data provided by the City of London Police show Instagram and Facebook top list of social media used by investment scammers. The City of London Police says the use of social media by criminals is helping to buck the trend for typical investment fraud victims, with under 30s being most affected. Specifically, 27.5% of all investment fraud victims who mentioned social media in their report were aged 19-25."
https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmV0YWlsLWZvcmV4L29hbmRhLWphcGFuLXVudmVpbHMtbmV3LWxvZ28v0gEA?oc=5,FX News Group,OANDA Japan unveils new logo,10/14/2022,"Japanese Forex and CFD broker OANDA Securities will change its brand logo effective November 1, 2022. The new logo features the motto “SMARTER TRADING”, which reflects OANDA’s commitment to always be reliable, approachable and solution-oriented, without compromising on innovation and creativity. Starting with FX trading, OANDA Securities aims to become a multi-asset broker, and it has released stock index CFDs in June 2020 and commodity CFDs in August 2022. The broker says it will continue to strive to create a comfortable trading environment for its customers. Prior to the logo change, from October 18, 2022, the display of the logo on the trading platform, login screen, etc. will be changed. OANDA’s original platform “fxTrade” icon on smartphones and desktops will be changed to the new logo too. There is no change in the contents of the application function itself, and it can be used as before, but the display of the application icon and the logo in the application will be changed. For MT5 and MT4 downloaded after October 18, 2022, the icon on the desktop will be changed too. In addition, regarding MT5 and MT4 downloaded before October 18, 2022, there is no need to make any changes to continue trading, and you can use it as before. However, please note that the icon will change at the time of reinstallation or update."
https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmV0YWlsLWZvcmV4L2R1a2FzY29weS13YXJucy1vZi1jbG9uZS1lbnRpdHktaW4ta2F6YWtoc3Rhbi_SAQA?oc=5,FX News Group,Dukascopy warns of clone entity in Kazakhstan,10/17/2022,"Dukascopy has issued an alert regarding a clone entity abusing its name and reputation. Dukascopy Group includes only Dukascopy Bank SA, Dukascopy Europe and Dukascopy Japan and does not allow or authorise any other company to operate under its name. The fraudulent company is named Dukascopy Bank SA of Kazakhstan LLC based and is operating in Kazakhstan. The clone pretends to act on behalf of Dukascopy Bank as part of its group but it is not controlled and does not belong to Dukascopy Bank, Dukascopy Europe, Dukascopy Japan or any other entity of Dukascopy Group. Dukascopy says it is currently taking all required measures and legal remedies to protect its interests and its clients’ interests. Dukascopy Bank warns any person or client that may have any contact with this fraudulent organisation to avoid any cooperation with this scam company Dukascopy Bank SA of Kazakhstan LLC. Earlier this year, Dukascopy has issued warnings about fraudulent websites abusing its name."
https://news.google.com/rss/articles/CBMibmh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmV0YWlsLWZvcmV4L2hhbnRlYy1tYXJrZXRzLWV4cGFuZHMtaW4tbGF0aW4tYW1lcmljYS13aXRoLW5ldy1jaGlsZS1vZmZpY2Uv0gEA?oc=5,FX News Group,Hantec Markets expands in Latin America with new Chile office,10/25/2022,"Retail FX and CFDs broker Hantec Markets has announced a new office opening in Chile as part of the company’s continued expansion and development as a global brand. The office, located in Santiago, will serve as the company’s Latin American Hub and will offer leveraged trading on global currencies, bullion, equities and commodities tailored to the region’s consumer base. Andrew Speakman, LATAM Business Development Director of Hantec said: “Our expansion into Latin America is an important point of emphasis for Hantec Markets that will boost our global presence.” “We wanted to move into one of the largest financial centers in the region, and Chile has experienced a fintech boom in recent years. Now with our services available, we hope to continue this momentum and empower more financial freedom for people living in Latin America” added Nader Nurmohamed, Chief Operating Officer of Hantec Markets. “We are a global company with established success in different regions around the world,” said Nurmohamed. “This is a time of growth at Hantec Markets, and to be honored by awards while scaling our business to larger audiences shows we are capable of continuing to grow while still maintaining the core values that have led to our success.” In August, Hantec Markets announced a new partnership to be the official online trading partner with Haas F1 Team before the 2022 Belgian Grand Prix. This was part of the company’s global rebrand campaign that also included a new website (hmarkets.com/es) and a renewed growth strategy to direct the next phase of its dynamic development. Hantec Markets Hantec Markets offers leveraged trading on global currencies, bullion, equities and commodities, through the multi-asset MT4 and MT5 platforms. The company is a subsidiary of the Hantec Group, and provides services across five different continents in seven jurisdictions. Hantec is controlled by former ODL Securities and Rosenthal Collins executive Bashir Nurmohamed, who acts as CEO. Mr. Nurmohamed established the broker in 2010 with backing from Hong Kong based Hantec Group founder Tang Yu Lap."
